Resultados para a variável: V
V : Size=576, Index=i*t
    (15, 17) :   0.9 : 1.0274625073242294 :   1.1 : False : False :  Reals
    (15, 18) :   0.9 : 1.0274625073242294 :   1.1 : False : False :  Reals
    (15, 19) :   0.9 : 1.0274625073242294 :   1.1 : False : False :  Reals
    (15, 20) :   0.9 : 1.0274625073242294 :   1.1 : False : False :  Reals
    (15, 21) :   0.9 : 1.0274625073242294 :   1.1 : False : False :  Reals
    (15, 22) :   0.9 : 1.0274625073242294 :   1.1 : False : False :  Reals
    (15, 23) :   0.9 : 1.0274625073242294 :   1.1 : False : False :  Reals
    (15, 24) :   0.9 : 1.0274625073242294 :   1.1 : False : False :  Reals
     (16, 1) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
     (16, 2) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
     (16, 3) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
     (16, 4) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
     (16, 5) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
     (16, 6) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
     (16, 7) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
     (16, 8) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
     (16, 9) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
    (16, 10) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
    (16, 11) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
    (16, 12) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
    (16, 13) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
    (16, 14) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
    (16, 15) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
    (16, 16) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
    (16, 17) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
    (16, 18) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
    (16, 19) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
    (16, 20) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
    (16, 21) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
    (16, 22) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
    (16, 23) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
    (16, 24) :   0.9 : 1.0271133121062859 :   1.1 : False : False :  Reals
     (17, 1) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
     (17, 2) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
     (17, 3) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
     (17, 4) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
     (17, 5) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
     (17, 6) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
     (17, 7) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
     (17, 8) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
     (17, 9) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
    (17, 10) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
    (17, 11) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
    (17, 12) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
    (17, 13) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
    (17, 14) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
    (17, 15) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
    (17, 16) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
    (17, 17) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
    (17, 18) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
    (17, 19) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
    (17, 20) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
    (17, 21) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
    (17, 22) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
    (17, 23) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
    (17, 24) :   0.9 : 1.0260659086645458 :   1.1 : False : False :  Reals
     (18, 1) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
     (18, 2) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
     (18, 3) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
     (18, 4) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
     (18, 5) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
     (18, 6) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
     (18, 7) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
     (18, 8) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
     (18, 9) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
    (18, 10) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
    (18, 11) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
    (18, 12) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
    (18, 13) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
    (18, 14) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
    (18, 15) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
    (18, 16) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
    (18, 17) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
    (18, 18) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
    (18, 19) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
    (18, 20) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
    (18, 21) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
    (18, 22) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
    (18, 23) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
    (18, 24) :   0.9 : 1.0256984715282047 :   1.1 : False : False :  Reals
     (19, 1) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
     (19, 2) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
     (19, 3) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
     (19, 4) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
     (19, 5) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
     (19, 6) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
     (19, 7) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
     (19, 8) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
     (19, 9) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
    (19, 10) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
    (19, 11) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
    (19, 12) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
    (19, 13) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
    (19, 14) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
    (19, 15) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
    (19, 16) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
    (19, 17) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
    (19, 18) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
    (19, 19) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
    (19, 20) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
    (19, 21) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
    (19, 22) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
    (19, 23) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
    (19, 24) :   0.9 :  1.026492241430898 :   1.1 : False : False :  Reals
     (20, 1) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
     (20, 2) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
     (20, 3) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
     (20, 4) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
     (20, 5) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
     (20, 6) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
     (20, 7) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
     (20, 8) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
     (20, 9) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
    (20, 10) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
    (20, 11) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
    (20, 12) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
    (20, 13) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
    (20, 14) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
    (20, 15) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
    (20, 16) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
    (20, 17) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
    (20, 18) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
    (20, 19) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
    (20, 20) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
    (20, 21) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
    (20, 22) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
    (20, 23) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
    (20, 24) :   0.9 : 1.0248181776860763 :   1.1 : False : False :  Reals
     (21, 1) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
     (21, 2) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
     (21, 3) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
     (21, 4) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
     (21, 5) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
     (21, 6) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
     (21, 7) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
     (21, 8) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
     (21, 9) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
    (21, 10) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
    (21, 11) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
    (21, 12) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
    (21, 13) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
    (21, 14) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
    (21, 15) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
    (21, 16) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
    (21, 17) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
    (21, 18) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
    (21, 19) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
    (21, 20) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
    (21, 21) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
    (21, 22) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
    (21, 23) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
    (21, 24) :   0.9 : 1.0248789962361862 :   1.1 : False : False :  Reals
     (22, 1) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
     (22, 2) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
     (22, 3) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
     (22, 4) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
     (22, 5) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
     (22, 6) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
     (22, 7) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
     (22, 8) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
     (22, 9) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
    (22, 10) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
    (22, 11) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
    (22, 12) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
    (22, 13) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
    (22, 14) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
    (22, 15) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
    (22, 16) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
    (22, 17) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
    (22, 18) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
    (22, 19) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
    (22, 20) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
    (22, 21) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
    (22, 22) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
    (22, 23) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
    (22, 24) :   0.9 : 1.0178837268755017 :   1.1 : False : False :  Reals
     (23, 1) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
     (23, 2) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
     (23, 3) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
     (23, 4) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
     (23, 5) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
     (23, 6) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
     (23, 7) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
     (23, 8) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
     (23, 9) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
    (23, 10) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
    (23, 11) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
    (23, 12) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
    (23, 13) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
    (23, 14) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
    (23, 15) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
    (23, 16) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
    (23, 17) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
    (23, 18) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
    (23, 19) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
    (23, 20) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
    (23, 21) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
    (23, 22) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
    (23, 23) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
    (23, 24) :   0.9 : 1.0243350516775414 :   1.1 : False : False :  Reals
     (24, 1) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
     (24, 2) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
     (24, 3) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
     (24, 4) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
     (24, 5) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
     (24, 6) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
     (24, 7) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
     (24, 8) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
     (24, 9) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
    (24, 10) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
    (24, 11) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
    (24, 12) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
    (24, 13) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
    (24, 14) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
    (24, 15) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
    (24, 16) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
    (24, 17) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
    (24, 18) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
    (24, 19) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
    (24, 20) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
    (24, 21) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
    (24, 22) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
    (24, 23) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
    (24, 24) :   0.9 : 1.0251035823645966 :   1.1 : False : False :  Reals
